,Concept_ID,kn,ro
1121,hinzufügen::V,ಕೂಡಿಸು,adăuga
1122,bekommen::V,ಸಂಪಾದಿಸು,obține
1123,bekommen::V,ಸಂಪಾದಿಸು,dobândi
1124,erhalten::V,ಪಡೆ,primi
1125,erhalten::V,ಪಡೆ,căpăta
1126,nehmen::V,ಹಿಡಿ,lua
1127,wählen::V,ಆರಿಸು,opta
1128,wählen::V,ಆರಿಸು,alege
1129,auswählen::V,ಆಯಿ,selecta
1130,bewahren::V,ರಕ್ಷಿಸಿಡು,păstra
1131,behindern::V,ಅಡ್ಡಿಮಾಡು,stingheri
1132,verderben::V,ಕೆಡಿಸು,strica
1133,beschädigen::V,ಹಾಳುಮಾಡು,strica
1134,zerbrechen::V,ಮುರಿ,rupe
1135,zerbrechen::V,ಮುರಿ,frânge
1136,zerreißen::V,ಸೀಳು,rupe
1137,zerreißen::V,ಸೀಳು,sfâșia
1138,zerstören::V,ಅಳಿಸು,distruge
1139,verbrennen::V,ಸುಡು,arde
1140,verbrennen::V,ಸುಡು,incendia
1141,geben::V,ಕೊಡು,da
1142,reichen::V,ಕೊಡು,întinde
1143,schenken::V,ಅರ್ಪಿಸು,dărui
1144,versprechen::V,ವಾಗ್ದಾನಮಾಡು,făgădui
1145,wünschen::V,ಬಯಸು,ura
1146,loben::V,ಹೊಗಳು,lăuda
1147,küssen::V,ಚುಂಬಿಸು,săruta
1148,wiegen::V,ತೂಗು,legăna
1149,zudecken::V,ಹಾಸು,acoperi
1150,wecken::V,ಎಬ್ಬಿಸು,trezi
1151,wecken::V,ಎಬ್ಬಿಸು,deștepta
1152,zeigen::V,ತೋರಿಸು,arăta
1153,führen::V,ದಾರಿತೋರಿಸು,călăuzi
1154,lehren::V,ಕಲಿಸು,preda
1155,lehren::V,ಕಲಿಸು,învăța
1156,unterrichten::V,ಬೋಧಿಸು,învăța
1157,unterrichten::V,ಬೋಧಿಸು,instrui
1158,aufziehen::V,ಸಲಹು,crește
1159,leiten::V,ಮುಂದಾಳಾಗಿರು ,duce
1160,leiten::V,ಮುಂದಾಳಾಗಿರು ,conduce
1161,antreiben::V,ಓಡಿಸು,împinge
1162,antreiben::V,ಓಡಿಸು,încuraja
1163,lassen::V,ಮಾಡಲುಬಿಡು,pune pe să
1164,einladen::V,ಆಹ್ವಾನಿಸು,invita
1165,vereinigen::V,ಒಂದಾಗು,uni
1166,vereinigen::V,ಒಂದಾಗು,întruni
1167,besuchen::V,ಭೇಟಿಯಾಗು,vizita
1168,besuchen::V,ಭೇಟಿಯಾಗು,face o vizită
1169,treffen::V,ಸಂಧಿಸು,întâlni
1170,sich versammeln::V,ನೆರೆ,se aduna
1171,spielen::V,ಆಡು,se juca
1172,singen::V,ಹಾಡು,cânta
1173,tanzen::V,ಕುಣಿ,dansa
1174,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,se separa
1175,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,se despărți
1176,verlassen::V,ಕಳೆ,părăsi
1177,verlassen::V,ಕಳೆ,abandona
1178,retten::V,ರಕ್ಷಿಸು,salva
1179,bewachen::V,ಕಾಪಾಡು,păzi
1180,schützen::V,ಸಂರಕ್ಷಿಸು,ocroti
1181,schützen::V,ಸಂರಕ್ಷಿಸು,proteja
1182,verteidigen::V,ಕಾಪಿಡು,apăra
1183,sich schlagen::V,ಕಿತ್ತಾಟ,se bate
1184,schießen::V,ಎಸೆ,trage
1185,siegen::V,ಗೆಲ್ಲು,birui
1186,siegen::V,ಗೆಲ್ಲು,învinge
1187,ärgern::V,ರೇಗಿಸು,supăra
1188,schlagen::V,ಹೊಡೆ,lovi
1189,treten::V,ಒದೆ,călca
1190,stechen::V,ಚುಚ್ಚು,înțepa
1191,stechen::V,ಚುಚ್ಚು,împunge
1192,stoßen::V,ತಳ್ಳು,împinge
1193,stehlen::V,ಕದಿ,fura
1194,stören::V,ಕತಕು,deranja
1195,belästigen::V,ತೊಂದರೆ,importuna
1196,verbergen::V,ಮರೆಮಾಜು,ascunde
1197,täuschen::V,ಠಕ್ಕಿಸು,amăgi
1198,betrügen::V,ವಂಚಿಸು,înșela
1199,töten::V,ಕೊಲ್ಲು,omorî
1200,wohnen::V,ವಾಸಿಸು,sta
1201,wohnen::V,ವಾಸಿಸು,locui
1202,arbeiten::V,ಕೆಲಸ ಮಾಡು,lucra
1203,sammeln::V,ಸಂಚಯಿಸು,aduna
1204,sammeln::V,ಸಂಚಯಿಸು,colecționa
1205,pflücken::V,ಬಿಡಿಸು,culege
1206,jagen::V,ಬೇಟೆಯಾಡು,vâna
1207,fischen::V,ಮೀನು ಹಿಡಿ,pescui
1208,fassen::V,ಹಿಡಿ,prinde
1209,hüten::V,ಗುಂಪುಸೇರಿಸು,paște
1210,treiben::V,ದಬ್ಬು,mână
1211,anbinden::V,ಬಿಗಿ,lega
1212,füttern::V,ಮೇಯಿಸು,da de mâncare
1213,melken::V,ಹಾಲು ಕರೆ,mulge
1214,hacken::V,ತುಂಡರಿಸು,toca
1215,hacken::V,ತುಂಡರಿಸು,sparge
1216,gießen::V,ನೀರುಹಾಕು,uda
1217,reifen::V,ಕಳಿ,pârgui
1218,zubereiten::V,ಅಡಿಗೆಮಾಡು,găti
1219,kochen::V,ಅಡು,găti
1220,backen::V,ಬೇಯಿಸು,coace
1221,braten::V,ಕರಿ,coace
1222,umrühren::V,ಕಲಕು,mesteca
1223,stricken::V,ಹೆಣೆ,împleti
1224,nähen::V,ಹೊಲಿ,coase
1225,färben::V,ಬಣ್ಣ ಹತ್ತು,vopsi
1226,färben::V,ಬಣ್ಣ ಹತ್ತು,colora
1227,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,curăți
1228,waschen::V,ತೊಳೆ,spăla
1229,abwischen::V,ಒರಸು,șterge
1230,spülen::V,ಗಲಬರಿಸು,clăti
1231,fegen::V,ಗುಡಿಸು,mătura
1232,kehren::V,ಗುಡಿಸು,mătura
1233,baden::V,ಸ್ನಾನಮಾಡು,se scălda
1234,sich waschen::V,ತೊಳೆ,se spăla
1235,ausziehen::V,ಬಿಚ್ಚು,și scoate
1236,anziehen::V,ಹಾಕು,îmbrăca
1237,sich anziehen::V,ಹಾಕು,se îmbrăca
1238,kämmen::V,ಬಾಚು,pieptăna
1239,schmücken::V,ಅಲಂಕರಿಸು,împodobi
1240,sagen::V,ಹೇಳು,zice
1241,sagen::V,ಹೇಳು,spune
1242,sprechen::V,ನುಡಿ,vorbi
1243,reden::V,ನುಡಿ,vorbi
1244,reden::V,ನುಡಿ,discuta
1245,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,conversa
1246,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,sta de vorbă
1247,fragen::V,ವಿಚಾರಿಸು,întreba
1248,bitten::V,ಬೇಡು,ruga
1249,erzählen::V,ಹೇಳು,spune
1250,erzählen::V,ಹೇಳು,povesti
1251,mitteilen::V,ತಿಳಿಸು,comunica
1252,mitteilen::V,ತಿಳಿಸು,înștiința
1253,nennen::V,ಹೆಸರಿಡು,numi
1254,nennen::V,ಹೆಸರಿಡು,chema
1255,rufen::V,ಕರೆ,chema
1256,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,se făli
1257,übersetzen::V,ಭಾಷಾಂತರಿಸು,traduce
1258,denken::V,ಯೋಚಿಸು,gândi
1259,glauben::V,ನಂಬು,crede
1260,bemerken::V,ಗಮನಿಸು,observa
1261,erkennen::V,ಗುರುತುಹಿಡಿ,cunoaște
1262,erkennen::V,ಗುರುತುಹಿಡಿ,recunoaște
1263,begreifen::V,ಗ್ರಹಿಸು,pricepe
1264,begreifen::V,ಗ್ರಹಿಸು,înțelege
1265,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,înțelege
1266,lernen::V,ಕಲಿ,învăța
1267,wissen::V,ಅರಿ,ști
1268,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,a-și aminti de
1269,vergessen::V,ಮರೆತುವಿಡು,uita
1270,messen::V,ಅಳೆ,măsura
1271,zählen::V,ಗಣಿಸು,număra
1272,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,calcula
1273,lesen::V,ಓದು,citi
1274,malen::V,ಬಿಡಿಸು,picta
1275,zeichnen::V,ಬಿಡಿಸು,desena
1276,schreiben::V,ಬರೆ,scrie
1277,besitzen::V,ಒಡೆಯನಾಗಿರು,avea
1278,besitzen::V,ಒಡೆಯನಾಗಿರು,poseda
1279,kaufen::V,ಕೊಳ್ಳು,cumpăra
1280,verkaufen::V,ಕೊಡು,vinde
1281,bezahlen::V,ಬೆಲೆತೆರು,plăti
1282,bezahlen::V,ಬೆಲೆತೆರು,achita
1283,zahlen::V,ಹಣವನ್ನುಕೊಡು,plăti
1284,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,stăpâni
1285,ertragen::V,ಸಹಿಸು,răbda
1286,ertragen::V,ಸಹಿಸು,suporta
