,Concept_ID,mrj,tr
1406,sich unterhalten::V,хытыраш,sohbet etmek
1407,sich unterhalten::V,хытыргаш,sohbet etmek
1408,fragen::V,ядаш,sormak
1409,bitten::V,ядаш,dilemek
1410,bitten::V,ядаш,rica etmek
1411,erzählen::V,келесӓш,bahsetmek
1412,erzählen::V,келесӓш,hikâye etmek
1413,mitteilen::V,попаш,bildirmek
1414,mitteilen::V,увертӓш,bildirmek
1415,mitteilen::V,увертӓрӓш,bildirmek
1416,nennen::V,лӹмдӓш,adlandırmak
1417,rufen::V,ӱжӓш,çağırmak
1418,prahlen::V,хайзаш,övünmek
1419,prahlen::V,шаргаланаш,övünmek
1420,übersetzen::V,вашташ,çevirmek
1421,übersetzen::V,вашташ,tercüme etmek
1422,denken::V,машанаш,düşünmek
1423,glauben::V,ӹнянӓш,inanmak
1424,glauben::V,ӹнянӓш,zannetmek
1425,bemerken::V,цаклаш,farkına varmak
1426,erkennen::V,пӓлӓш,tanımak
1427,begreifen::V,ынгылаш,anlamak
1428,begreifen::V,ынгылаш,kavramak
1429,verstehen::V,ынгылаш,duymak
1430,verstehen::V,ынгылаш,anlamak
1431,lernen::V,тыменяш,öğrenmek
1432,wissen::V,пӓлӓш,bilmek
1433,sich erinnern an::V,ышештӓрӓш,hatırlamak
1434,vergessen::V,монден кодаш,unutmak
1435,messen::V,висӓш,ölçmek
1436,zählen::V,шотаяш,saymak
1437,rechnen::V,шотаяш,hesap etmek
1438,lesen::V,лыдаш,okumak
1439,malen::V,рисуяш,resmini yapmak
1440,zeichnen::V,ыдырка́лаш,çizmek
1441,schreiben::V,вазаш,yazmak
1442,besitzen::V,кы́чаш,haiz olmak
1443,besitzen::V,кы́чаш,sahip olmak
1444,kaufen::V,нӓлӓш,almak
1445,verkaufen::V,выжалаш,satmak
1446,bezahlen::V,тӱлӓш,ödemek
1447,zahlen::V,тӱлӓш,ödemek
1448,beherrschen::V,кы́чаш,hâkim olmak
1449,ertragen::V,цӹтӓш,dayanmak
1450,ertragen::V,цӹтӓш,katlanmak
1451,Linie::N,,hat
1452,Linie::N,,çizgi
1453,Strich::N,,çizgi
1454,jetzt::ADV,,şimdi
1455,hinzufügen::V,,katmak
1456,hinzufügen::V,,eklemek
