,Concept_ID,bn,hi
1294,hochheben::V,উঁচু করা,ऊपर को उठाना
1295,ergreifen::V,দখল করা,पकड़ना
1296,ergreifen::V,দখল করা,हाथ में लेना
1297,halten::V,ধরা,धरना
1298,halten::V,ধরা,पकड़ना
1299,drücken::V,টেপা,दबाना
1300,schieben::V,ঠেলা,सरकाना
1301,schieben::V,ঠেলা,खिसकाना
1302,kratzen::V,চাঁচা,खुरचना
1303,kratzen::V,চাঁচা,खुजलाना
1304,lecken::V,চাটা,चाटना
1305,beißen::V,দংশন করা,काटना
1306,abreißen::V,বিচ্ছিন্ন করা,तोड़ना
1307,abschneiden::V,বিচ্ছিন্ন করা,काट करना
1308,binden::V,বন্ধন করা,बाँधना
1309,stecken::V,বিদ্ধ করা,खोंसना
1310,brechen::V,ভাঙা,तोड़ना
1311,klopfen::V,আঘাত করা,खटखटाना
1312,hauen::V,আঘাত করা,ठोकना
1313,kleben::V,সাঁটা,चिपकाना
1314,reiben::V,ঘষা,घिसना
1315,reiben::V,ঘষা,रगड़ना
1316,streichen::V,ছড়াইয়া,लगाना
1317,schleifen::V,ধার দেওয়া,तेज़ करना
1318,schneiden::V,কাটা,कतरना
1319,rütteln::V,নাড়ান,झकझोरना
1320,schütteln::V,নড়া,हिलाना
1321,schwenken::V,দোলা,घुमाना
1322,schütten::V,বর্ষণ করা,उँडेलना
1323,füllen::V,পরিপূর্ণ করা,भरना
1324,füllen::V,পরিপূর্ণ করা,ठूसना
1325,einwickeln::V,মুড়া,लपेटना
1326,tragen::V,বহন করা,ढोना
1327,schleppen::V,টানা,घसीटना
1328,ziehen::V,টানা,खींचना
1329,aufbewahren::V,রাখা,रखना
1330,werfen::V,ছুড়া,फेंकना
1331,fangen::V,লোফা,पकड़ना
1332,packen::V,ধরা,पकड़ना
1333,verstecken::V,গোপন করা,छिपाना
1334,teilen::V,বিভক্ত করা,बाँटना
1335,schicken::V,প্রেরণ করা,भेजना
1336,bringen::V,আনা,लाना
1337,hinzufügen::V,একত্র করা,जोड़ना
1338,bekommen::V,পাওয়া,पाना
1339,erhalten::V,পাওয়া,पाना
1340,erhalten::V,পাওয়া,मिलना
1341,nehmen::V,নেওয়া,लेना
1342,wählen::V,বাছা,चुनना
1343,auswählen::V,বাছা,चुनना
1344,bewahren::V,বাঁচাইয়া রাখা,बनाए रखना
1345,behindern::V,বাধা দেওয়া,रोकना
1346,verderben::V,নষ্ট করা,ख़राब करना
1347,beschädigen::V,ক্ষতি করা,नुक़सान पहुँचाना
1348,zerbrechen::V,ভাঙ্গিয়া যাওয়া,तोड़ना
1349,zerreißen::V,ছিঁড়া,तोड़ना
1350,zerstören::V,বিনাশ করা,नष्ट करना
1351,zerstören::V,বিনাশ করা,बरबाद करना
1352,verbrennen::V,দহন করা,जलाना
1353,geben::V,দেওয়া,देना
1354,reichen::V,দেওয়া,थमाना
1355,schenken::V,উপহার দেত্তয়া,भेंट देना
1356,versprechen::V,প্রতিশ্রুতি দেওয়া,वादा करना
1357,wünschen::V,আকাঙ্ক্ষা করা,कामना करना
1358,loben::V,প্রশংসা করা,तारीफ़ करना
1359,küssen::V,চুম্বন করা,चूमना
1360,wiegen::V,দুলানো,झुलाना
1361,zudecken::V,ঢাকা,ढकना
1362,wecken::V,জাগানো,जगाना
1363,zeigen::V,দেখানো,दिखाना
1364,führen::V,পথ দেখানো,रास्ता दिखाना
1365,lehren::V,শেখানো,पढ़ाना
1366,unterrichten::V,শিক্ষা দেওয়া,सिखाना
1367,aufziehen::V,পালন করা,पालना
1368,leiten::V,পরিচালনা করা,संचालन करना
1369,antreiben::V,চালনা করা,हड़बड़ाना
1370,lassen::V,অনুমতি দেওয়া,-आना
1371,lassen::V,অনুমতি দেওয়া,कराना
1372,einladen::V,নিমন্ত্রণ করা,बुलाना
1373,vereinigen::V,এক করা,मिलाना
1374,vereinigen::V,এক করা,संयुक्त करना
1375,besuchen::V,দেখিতে যাওয়া,मिलना से
1376,besuchen::V,দেখিতে যাওয়া,मिलने जाना से
1377,treffen::V,সন্মুখীন হওয়া,मिलना
1378,sich versammeln::V,জড়ো হওয়া,इकट्ठा होना
1379,spielen::V,খেলা,खेलना
1380,singen::V,গাওয়া,गाना
1381,tanzen::V,নাচা,नाचना
1382,sich trennen::V,পৃথক করা,अलग होना
1383,verlassen::V,পরিত্যাগ করা,छोड़ना
1384,retten::V,উদ্ধার করা,बचाना
1385,bewachen::V,পাহারা দেওয়া,आँख रखना पर
1386,schützen::V,রক্ষা করা,रक्षा करना
1387,verteidigen::V,রক্ষা করা,रक्षा करना
1388,sich schlagen::V,লড়াই করা,हाथापाई करना
1389,schießen::V,তীরবেগে ছোটা,गोली मारना
1390,siegen::V,জেতা,जीतना
1391,siegen::V,জেতা,विजय पाना
1392,ärgern::V,বিরক্ত করা,चिढ़ाना
1393,schlagen::V,আঘাত করা,मारना
1394,treten::V,লাথি মারা,ठोकर मारना
1395,stechen::V,দংশন করা,भेदना
1396,stechen::V,দংশন করা,भोंकना
1397,stoßen::V,ঠেলা,धक्का देना
1398,stoßen::V,ঠেলা,झटका देना
1399,stehlen::V,অপহরণ করা,चोरी करना
1400,stören::V,ঘাঁটান,बुरा लगना
1401,belästigen::V,বিরক্ত করা,तंग करना
1402,verbergen::V,গোপন করা,लुकाना
1403,täuschen::V,প্রবঞ্চনা করা,धोखा देना
1404,betrügen::V,প্রতারণা করা,धोखा देना
1405,töten::V,হত্যা করা,मारना
1406,töten::V,হত্যা করা,मार डालना
1407,wohnen::V,বাস করা,रहना
1408,arbeiten::V,কাজ করা,काम करना
1409,sammeln::V,সংগ্রহ করা,जमा करना
1410,pflücken::V,চয়ন করা,चुनना
1411,pflücken::V,চয়ন করা,तोड़ना
1412,jagen::V,শিকার করা,आखेट करना
1413,jagen::V,শিকার করা,शिकार करना
1414,fischen::V,মাছ ধরা,मछली पकड़ना
1415,fassen::V,ধরা,पकड़ना
1416,hüten::V,যুথভুক্ত করা,चराना
1417,treiben::V,চালনা করা,हाँकना
1418,anbinden::V,বন্ধন করা,बाँधना
1419,füttern::V,ভোজন করানো,खिलाना
1420,melken::V,দুগ্ধ দোহন করা,दुहना
1421,hacken::V,কাটা,काटना
1422,gießen::V,বর্ষণ করা,सींचना
1423,reifen::V,পাকা,पकना
1424,zubereiten::V,রন্ধন করা,पकाना
1425,kochen::V,রন্ধন করা,पकाना
1426,kochen::V,রন্ধন করা,राँधना
1427,backen::V,সেকা,पकाना
1428,braten::V,ভাজা,तलना
1429,braten::V,ভাজা,भूनना
1430,umrühren::V,নড়ানো,फेंटना
1431,stricken::V,বোনা,बुनना
1432,nähen::V,সেলাই করা,सीना
1433,färben::V,রঞ্জিত করা,रँगना
1434,reinigen::V,পরিষ্কার করা,साफ़ करना
1435,reinigen::V,পরিষ্কার করা,शुद्ध करना
1436,waschen::V,পরিষ্কার করা,धोना
1437,abwischen::V,মুছা,पोंछ्ना
1438,spülen::V,পরিষ্কার করা,माँजना
1439,spülen::V,পরিষ্কার করা,खँगालना
1440,fegen::V,ঝাঁট দেওয়া,बुहारना
1441,kehren::V,ঝাঁট দেওয়া,झाड़ना
1442,baden::V,অবগাহন করা,स्नान करना
1443,sich waschen::V,ধোয়া,नहाना
1444,sich waschen::V,ধোয়া,हाथ-मुँह धोना
1445,ausziehen::V,খুলা,उतारना
1446,anziehen::V,গায়ে দেত্তয়া,पहनना
1447,sich anziehen::V,পোশাক পরা,कपड़े पहनना
1448,kämmen::V,আঁচড়ানো,कंघी करना
1449,schmücken::V,সাজান করা,सजाना
1450,schmücken::V,সাজান করা,सँवारना
1451,sagen::V,উচ্চারণ করা,कहना
1452,sagen::V,উচ্চারণ করা,बताना
1453,sprechen::V,বলা,बोलना
1454,reden::V,আলাপ করা,बोलना
1455,reden::V,আলাপ করা,बात करना
1456,sich unterhalten::V,আড্ডা দেওয়া,बात करना
1457,sich unterhalten::V,আড্ডা দেওয়া,बातचीत करना
1458,fragen::V,জিজ্ঞাসা করা,पूछ्ना
1459,fragen::V,জিজ্ঞাসা করা,प्रश्न करना
1460,bitten::V,প্রার্থনা করা,माँगना से
1461,erzählen::V,বর্ণনা করা,बताना
1462,mitteilen::V,বলা,ख़बर देना
1463,mitteilen::V,বলা,सूचना देना
1464,nennen::V,নাম দেওয়া,नाम देना
1465,rufen::V,আমন্ত্রণ করা,बुलाना
1466,prahlen::V,বড়াই করা,शेख़ी बघारना
1467,übersetzen::V,ভাষাস্তরিত করা,अनुवाद करना
1468,denken::V,ভাবা,सोचना
1469,glauben::V,বিশ্বাস করা,विश्वास करना
1470,bemerken::V,লক্ষ্য করা,ध्यान देना पर
1471,erkennen::V,চিনিতে পারা,पहचानना
1472,begreifen::V,উপলব্ধি করা,समझना
1473,verstehen::V,উপলব্ধি করা,सुनना
1474,lernen::V,শেখা,पढ़ना
1475,wissen::V,জানা,जानना
1476,wissen::V,জানা,मालूम होना
1477,sich erinnern an::V,মনে করা,याद करना
1478,vergessen::V,বিস্মৃত হওয়া,भूलना
1479,vergessen::V,বিস্মৃত হওয়া,बिसारना
1480,messen::V,মাপা,नापना
1481,zählen::V,গণনা করা,गिनना
1482,rechnen::V,হিসাব করা,गणना करना
1483,rechnen::V,হিসাব করা,हिसाब करना
1484,lesen::V,পাঠ করা,पढ़ना
1485,malen::V,আঁকা,कींचना
1486,zeichnen::V,ছকা,चित्र कींचना
1487,schreiben::V,লেখা,लिखना
1488,besitzen::V,অধিকার করা,मालिक होना
1489,besitzen::V,অধিকার করা,स्वामी होना
1490,kaufen::V,ক্রয় করা,ख़रीदना
1491,verkaufen::V,বেচা,बेचना
1492,bezahlen::V,প্রদান করা,चुकाना
1493,bezahlen::V,প্রদান করা,अदा करना
1494,zahlen::V,প্রদান করা,अदा करना
1495,beherrschen::V,শাসন করা,शासन करना पर
1496,ertragen::V,বহন করা,सहना
1497,lärmen::V,,शोर मचाना
