,Concept_ID,fa,ga
1485,baden::V,شنا کردن,folc
1486,baden::V,حمام کردن,folc
1487,sich waschen::V,شستشو کردن,nigh é féin
1488,ausziehen::V,درآوردن,bain de
1489,anziehen::V,پوشیدن,cuir ar
1490,sich anziehen::V,لباس پوشیدن,gléas é féin
1491,kämmen::V,شانه زدن,cíor
1492,schmücken::V,زینت دادن,maisigh
1493,sagen::V,گفتن,abair
1494,sprechen::V,حرف زدن,labhair
1495,sprechen::V,صحبت کردن,labhair
1496,reden::V,حرف زدن,caintigh
1497,reden::V,صحبت کردن,caintigh
1498,sich unterhalten::V,گپ زدن,caintigh
1499,sich unterhalten::V,گپ زدن,tá ag comhrá
1500,fragen::V,پرسیدن,fiafraigh
1501,fragen::V,پرسیدن,cuir ceist
1502,fragen::V,سؤال کردن,fiafraigh
1503,fragen::V,سؤال کردن,cuir ceist
1504,bitten::V,خواهش کردن,iarr
1505,bitten::V,درخواست کردن,iarr
1506,erzählen::V,نقل کردن,inis
1507,erzählen::V,نقل کردن,eachtraigh
1508,erzählen::V,حکایت کردن,inis
1509,erzählen::V,حکایت کردن,eachtraigh
1510,mitteilen::V,خبر دادن,aithris
1511,mitteilen::V,خبر دادن,cuir in iúl
1512,nennen::V,نامیدن,ainmnigh
1513,rufen::V,صدا کردن,glaoigh
1514,prahlen::V,پز آمدن,maígh
1515,übersetzen::V,ترجمه کردن,aistrigh
1516,denken::V,فکر کردن,síl
1517,denken::V,فکر کردن,ceap
1518,glauben::V,باور کردن,creid
1519,glauben::V,عقیده داشتن,creid
1520,bemerken::V,متوجه شدن,tabhair faoi deara
1521,erkennen::V,شناختن,aithin
1522,erkennen::V,تشخیص دادن,aithin
1523,begreifen::V,فهمیدن,tuig
1524,begreifen::V,درک کردن,tuig
1525,verstehen::V,فهمیدن,tuig
1526,lernen::V,آموختن,foghlaim
1527,lernen::V,یاد گرفتن,foghlaim
1528,wissen::V,دانستن,tá a fhios ag
1529,sich erinnern an::V,به یاد آوردن,cuimhnigh ar
1530,sich erinnern an::V,به یاد آوردن,is cuimhne ar
1531,vergessen::V,فراموش کردن,dearmad
1532,messen::V,اندازه گرفتن,tomhais
1533,zählen::V,شمردن,cuntais
1534,rechnen::V,حساب کردن,ríomh
1535,rechnen::V,حساب کردن,áirigh
1536,lesen::V,خواندن,léigh
1537,malen::V,نقاشی کردن,péinteáil
1538,zeichnen::V,کشیدن,línigh
1539,zeichnen::V,کشیدن,tarraing
1540,zeichnen::V,رسم کردن,línigh
1541,zeichnen::V,رسم کردن,tarraing
1542,schreiben::V,نوشتن,scríobh
1543,besitzen::V,داشتن,is le
1544,kaufen::V,خریدن,ceannaigh
1545,kaufen::V,خرید کردن,ceannaigh
1546,verkaufen::V,فروختن,díol
1547,bezahlen::V,پرداختن,íoc as
1548,zahlen::V,پرداخت کردن,íoc
1549,beherrschen::V,مسلط بودن,rialaigh
1550,ertragen::V,تحمل کردن,seas
1551,ertragen::V,تحمل کردن,fulaing
1552,ertragen::V,تحمل کردن,foighnigh
