,Concept_ID,ga,mn
1506,stören::V,cuir isteach ar,саад болох
1507,belästigen::V,cuir as do,зовоох
1508,belästigen::V,cuir as do,амраахгүй байх
1509,verbergen::V,ceil,нуух
1510,verbergen::V,ceil,далдлах
1511,täuschen::V,cuir dallamullóg ar,мэхлэх
1512,betrügen::V,déan calaois ar,хуурах
1513,töten::V,maraigh,алах
1514,wohnen::V,cuir faoi,суух
1515,wohnen::V,cuir faoi,амьдрах
1516,wohnen::V,tá ina chónaí,суух
1517,wohnen::V,tá ina chónaí,амьдрах
1518,arbeiten::V,oibrigh,ажиллах
1519,arbeiten::V,oibrigh,хөдөлмөрлөх
1520,sammeln::V,bailigh,түүх
1521,sammeln::V,bailigh,хураах
1522,sammeln::V,cruinnigh,түүх
1523,sammeln::V,cruinnigh,хураах
1524,pflücken::V,pioc,түүх
1525,jagen::V,seilg,агнах
1526,jagen::V,seilg,гөрөөлөх
1527,fischen::V,iasc,загасчлах
1528,fischen::V,iasc,загас барих
1529,fassen::V,beir ar,барих
1530,hüten::V,aoirigh,маллах
1531,hüten::V,aoirigh,хариулах
1532,treiben::V,seol,туух
1533,treiben::V,tiomáin,туух
1534,anbinden::V,ceangail,уях
1535,füttern::V,cothaigh,тэжээх
1536,füttern::V,beathaigh,тэжээх
1537,melken::V,bligh,саах
1538,melken::V,crúigh,саах
1539,hacken::V,gearr,цавчих
1540,gießen::V,uiscigh,услах
1541,reifen::V,aibigh,боловсрох
1542,zubereiten::V,cócaráil,бэлдэх
1543,kochen::V,bruith,чанах
1544,kochen::V,beirigh,чанах
1545,backen::V,bácáil,жигнэх
1546,braten::V,róst,шарах
1547,braten::V,róst,хайрах
1548,braten::V,frioch,шарах
1549,braten::V,frioch,хайрах
1550,umrühren::V,measc,хутгах
1551,stricken::V,cniotáil,нэхэх
1552,stricken::V,cniotáil,сүлжих
1553,nähen::V,fuaigh,оёх
1554,färben::V,dathaigh,будах
1555,reinigen::V,glan,арилгах
1556,reinigen::V,glan,цэвэрлэх
1557,waschen::V,nigh,угаах
1558,abwischen::V,glan,арчих
1559,spülen::V,sruthlaigh,зайлах
1560,fegen::V,scuab,хамах
1561,fegen::V,scuab,шүүрдэх
1562,kehren::V,scuab,шүүрдэх
1563,kehren::V,scuab,туужуудах
1564,baden::V,folc,усанд орох
1565,sich waschen::V,nigh é féin,биеэ угаах
1566,ausziehen::V,bain de,тайлах
1567,anziehen::V,cuir ar,өмсөх
1568,sich anziehen::V,gléas é féin,хувцаслах
1569,kämmen::V,cíor,самнах
1570,schmücken::V,maisigh,гоёх
1571,schmücken::V,maisigh,чимэх
1572,sagen::V,abair,гэх
1573,sagen::V,abair,хэлэх
1574,sprechen::V,labhair,ярих
1575,sprechen::V,labhair,өгүүлэх
1576,reden::V,caintigh,хэлэх
1577,reden::V,caintigh,хөөрөлдөх
1578,sich unterhalten::V,caintigh,ярилцах
1579,sich unterhalten::V,tá ag comhrá,ярилцах
1580,fragen::V,fiafraigh,асуух
1581,fragen::V,cuir ceist,асуух
1582,bitten::V,iarr,гуйх
1583,erzählen::V,inis,өгүүлэх
1584,erzählen::V,eachtraigh,өгүүлэх
1585,mitteilen::V,aithris,дуулгах
1586,mitteilen::V,aithris,мэдээлэх
1587,mitteilen::V,cuir in iúl,дуулгах
1588,mitteilen::V,cuir in iúl,мэдээлэх
1589,nennen::V,ainmnigh,нэрлэх
1590,rufen::V,glaoigh,дуудах
1591,prahlen::V,maígh,бардах
1592,prahlen::V,maígh,сайрхах
1593,übersetzen::V,aistrigh,орчуулах
1594,denken::V,síl,санах
1595,denken::V,ceap,санах
1596,glauben::V,creid,итгэх
1597,bemerken::V,tabhair faoi deara,ажих
1598,bemerken::V,tabhair faoi deara,ажиглах
1599,erkennen::V,aithin,таних
1600,begreifen::V,tuig,ойлгох
1601,verstehen::V,tuig,мэдэж авах
1602,lernen::V,foghlaim,сурах
1603,wissen::V,tá a fhios ag,мэдэх
1604,sich erinnern an::V,cuimhnigh ar,дурсах
1605,sich erinnern an::V,is cuimhne ar,дурсах
1606,vergessen::V,dearmad,мартах
1607,messen::V,tomhais,хэмжих
1608,zählen::V,cuntais,тоолох
1609,rechnen::V,ríomh,тооцоох
1610,rechnen::V,áirigh,тооцоох
1611,lesen::V,léigh,унших
1612,malen::V,péinteáil,зурах
1613,zeichnen::V,línigh,дүрслэн бичих
1614,zeichnen::V,tarraing,дүрслэн бичих
1615,schreiben::V,scríobh,бичих
1616,besitzen::V,is le,эзэмших
1617,kaufen::V,ceannaigh,худалдан авах
1618,verkaufen::V,díol,худалдах
1619,bezahlen::V,íoc as,төлөх
1620,zahlen::V,íoc,төлөх
1621,beherrschen::V,rialaigh,эзэмших
1622,ertragen::V,seas,тэсэх
1623,ertragen::V,fulaing,тэсэх
1624,ertragen::V,foighnigh,тэсэх
1625,Ader::N,,судас
1626,vorwärts::ADV,,урагшаа
